X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.8189,0.9677,0.5040,0.0404,0.0106,0.0000,0.0000
1,0.0,0,0.8054,0.9707,0.5291,0.0134,0.0031,0.0000,0.0000
2,0.0,0,0.7948,0.9731,0.6104,0.0456,0.0012,0.0000,0.0000
3,0.0,0,0.7719,0.9713,0.6639,0.0476,0.0129,0.0050,0.0000
4,0.0,0,0.7530,0.9711,0.7170,0.0344,0.0065,0.0057,0.0000
5,0.0,0,0.7106,0.9701,0.7617,0.0409,0.0112,0.0000,0.0000
6,0.0,0,0.6773,0.9679,0.8044,0.0292,0.0117,0.0000,0.0000
7,0.0,0,0.6387,0.9677,0.8349,0.0404,0.0096,0.0000,0.0000
8,0.0,0,0.6047,0.9667,0.8595,0.0359,0.0180,0.0000,0.0000
9,0.0,0,0.5557,0.9656,0.8774,0.0523,0.0274,0.0034,0.0000
10,0.0,0,0.5165,0.9634,0.8947,0.0315,0.0026,0.0000,0.0000
11,0.0,0,0.4503,0.9592,0.9072,0.0148,0.0000,0.0007,0.0000
12,0.0,0,0.3814,0.9597,0.9192,0.0468,0.0007,0.0000,0.0000
13,0.0,0,0.3060,0.9568,0.9252,0.0174,0.0000,0.0000,0.0000
14,0.0,0,0.2092,0.9504,0.9306,0.0302,0.0000,0.0094,0.0000
15,0.0,0,0.1767,0.9467,0.9395,0.0214,0.0000,0.0105,0.0000
16,0.0,0,0.1226,0.9403,0.9451,0.0149,0.0000,0.0095,0.0000
17,0.0,0,0.0663,0.9386,0.9540,0.0502,0.0063,0.0000,0.0000
18,0.0,0,0.0192,0.9303,0.9573,0.0650,0.0000,0.0008,0.0000
19,0.0,0,0.0000,0.9285,0.9565,0.0833,0.0000,0.0000,0.0000
20,0.0,0,0.0000,0.9233,0.9552,0.1143,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.9136,0.9658,0.1635,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.9035,0.9645,0.2425,0.0000,0.0033,0.0000
23,0.0,0,0.0000,0.8944,0.9643,0.2954,0.0000,0.0000,0.0000
24,0.0,0,0.0000,0.8885,0.9667,0.4220,0.0000,0.0014,0.0000
25,0.0,0,0.0000,0.8757,0.9681,0.5110,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.8602,0.9671,0.5862,0.0000,0.0000,0.0000
27,0.0,0,0.0000,0.8435,0.9670,0.6420,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.8256,0.9670,0.6813,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.7995,0.9646,0.7144,0.0000,0.0019,0.0000
30,0.0,0,0.0000,0.7686,0.9727,0.7604,0.0000,0.0000,0.0000
31,0.0,0,0.0000,0.7381,0.9675,0.7953,0.0000,0.0051,0.0000
32,0.0,0,0.0000,0.6966,0.9646,0.8168,0.0000,0.0003,0.0000
33,0.0,0,0.0000,0.6742,0.9644,0.8549,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.5990,0.9619,0.8722,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.5277,0.9593,0.8907,0.0000,0.0000,0.0000
36,0.0,0,0.0000,0.4264,0.9555,0.9061,0.0000,0.0000,0.0000
37,0.0,0,0.0000,0.3363,0.9467,0.9211,0.0029,0.0000,0.0000
38,0.0,0,0.0000,0.2381,0.9458,0.9305,0.0000,0.0000,0.0000
39,0.0,0,0.0000,0.1473,0.9481,0.9415,0.0000,0.0000,0.0000
40,0.0,0,0.0000,0.0886,0.9376,0.9460,0.0016,0.0043,0.0000
41,0.0,0,0.0000,0.0280,0.9318,0.9532,0.0183,0.0045,0.0000
42,0.0,0,0.0000,0.0000,0.9253,0.9629,0.0543,0.0100,0.0000
43,0.0,0,0.0000,0.0000,0.9198,0.9638,0.1256,0.0000,0.0000
44,0.0,0,0.0000,0.0000,0.9038,0.9684,0.1596,0.0000,0.0000
45,0.0,0,0.0000,0.0000,0.8950,0.9734,0.2254,0.0000,0.0000
46,0.0,0,0.0000,0.0000,0.8822,0.9750,0.2814,0.0000,0.0000
47,0.0,0,0.0000,0.0000,0.8749,0.9797,0.3235,0.0000,0.0000
48,0.0,0,0.0000,0.0000,0.8635,0.9801,0.4546,0.0000,0.0000
49,0.0,0,0.0000,0.0000,0.8372,0.9802,0.5053,0.0000,0.0000
50,0.0,0,0.0000,0.0000,0.8119,0.9813,0.5555,0.0000,0.0000
51,0.0,0,0.0000,0.0000,0.7975,0.9825,0.6293,0.0000,0.0000
52,0.0,0,0.0000,0.0000,0.7745,0.9804,0.6990,0.0000,0.0000
53,0.0,0,0.0000,0.0000,0.7531,0.9847,0.7522,0.0000,0.0000
54,0.0,0,0.0000,0.0000,0.7295,0.9840,0.7951,0.0000,0.0000
55,0.0,0,0.0000,0.0000,0.6997,0.9839,0.8295,0.0000,0.0000
56,0.0,0,0.0000,0.0000,0.6645,0.9817,0.8555,0.0000,0.0000
57,0.0,0,0.0000,0.0000,0.6478,0.9814,0.8742,0.0025,0.0000
58,0.0,0,0.0000,0.0000,0.6258,0.9803,0.8879,0.0033,0.0000
59,0.0,0,0.0000,0.0000,0.5962,0.9791,0.9043,0.0000,0.0000
60,0.0,0,0.0000,0.0000,0.5335,0.9778,0.9221,0.0020,0.0000
61,0.0,0,0.0000,0.0000,0.4628,0.9754,0.9206,0.0010,0.0000
62,0.0,0,0.0000,0.0000,0.4080,0.9752,0.9388,0.0031,0.0000
63,0.0,0,0.0000,0.0000,0.3130,0.9707,0.9460,0.0001,0.0000
