X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.0000,0.9238,0.0897,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.0000,0.9177,0.1683,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.0000,0.9161,0.2957,0.0000,0.0112,0.0000,0.0000
3,0.0,0,0.0000,0.9128,0.3806,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0000,0.9115,0.4602,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.0000,0.8960,0.5328,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0000,0.8842,0.5788,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0000,0.8616,0.6168,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.8358,0.6583,0.0000,0.0105,0.0000,0.0000
9,0.0,0,0.0000,0.8004,0.6689,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.7662,0.6872,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.7321,0.7084,0.0000,0.0125,0.0000,0.0000
12,0.0,0,0.0000,0.6632,0.7331,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.6277,0.7539,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.5566,0.7560,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.4891,0.7637,0.0000,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.3944,0.7656,0.0000,0.0079,0.0000,0.0000
17,0.0,0,0.0000,0.2979,0.7679,0.0000,0.0018,0.0000,0.0000
18,0.0,0,0.0000,0.2371,0.7682,0.0000,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.1727,0.7746,0.0000,0.0152,0.0000,0.0000
20,0.0,0,0.0000,0.0803,0.7753,0.0000,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.0363,0.7743,0.0000,0.0062,0.0000,0.0000
22,0.0,0,0.0000,0.0268,0.7839,0.0000,0.0079,0.0002,0.0000
23,0.0,0,0.0000,0.0054,0.7870,0.0038,0.0091,0.0000,0.0000
24,0.0,0,0.0000,0.0022,0.8002,0.0103,0.0000,0.0000,0.0000
25,0.0,0,0.0000,0.0000,0.8112,0.0595,0.0167,0.0000,0.0000
26,0.0,0,0.0000,0.0044,0.8005,0.1097,0.0069,0.0000,0.0000
27,0.0,0,0.0000,0.0001,0.8069,0.1811,0.0038,0.0000,0.0000
28,0.0,0,0.0000,0.0000,0.8097,0.2505,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0000,0.7993,0.3038,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.0000,0.8014,0.3639,0.0034,0.0000,0.0000
31,0.0,0,0.0000,0.0000,0.7877,0.4405,0.0108,0.0000,0.0000
32,0.0,0,0.0000,0.0018,0.7658,0.4819,0.0105,0.0000,0.0000
33,0.0,0,0.0000,0.0000,0.7324,0.5314,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0004,0.7054,0.5711,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0000,0.6844,0.6036,0.0000,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.6532,0.6374,0.0001,0.0000,0.0000
37,0.0,0,0.0000,0.0000,0.5779,0.6871,0.0198,0.0000,0.0000
