X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.2469,0.7171,0.1609,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.1979,0.7120,0.1907,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.1460,0.7156,0.2234,0.0000,0.0000,0.0000,0.0000
3,0.0,0,0.0549,0.7139,0.2405,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0297,0.7117,0.2677,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.0032,0.7166,0.2991,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0000,0.6906,0.3426,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0000,0.6839,0.3895,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.6628,0.4229,0.0000,0.0000,0.0000,0.0000
9,0.0,0,0.0000,0.6261,0.4560,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.6101,0.4837,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.5800,0.5120,0.0000,0.0000,0.0000,0.0000
12,0.0,0,0.0000,0.5382,0.5510,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.5381,0.5910,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.5330,0.6056,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.5121,0.6443,0.0000,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.5111,0.6609,0.0000,0.0000,0.0000,0.0000
17,0.0,0,0.0000,0.5069,0.6838,0.0000,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.4922,0.6893,0.0000,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.5040,0.6920,0.0000,0.0000,0.0000,0.0000
20,0.0,0,0.0000,0.4786,0.7050,0.0000,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.4720,0.7169,0.0071,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.4071,0.7351,0.0701,0.0037,0.0027,0.0000
23,0.0,0,0.0000,0.3497,0.7507,0.1005,0.0105,0.0000,0.0000
24,0.0,0,0.0000,0.2909,0.7651,0.1614,0.0000,0.0001,0.0000
25,0.0,0,0.0000,0.2320,0.7761,0.2364,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.2027,0.7814,0.3368,0.0000,0.0069,0.0000
27,0.0,0,0.0000,0.1661,0.7862,0.4189,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.1278,0.7803,0.4414,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0954,0.7765,0.5081,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.0636,0.7772,0.5672,0.0000,0.0000,0.0000
31,0.0,0,0.0000,0.0798,0.7592,0.6289,0.0000,0.0000,0.0000
32,0.0,0,0.0000,0.0437,0.7553,0.6602,0.0000,0.0000,0.0000
33,0.0,0,0.0000,0.0054,0.7475,0.6830,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0108,0.7212,0.7279,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0000,0.7281,0.7345,0.0102,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.7224,0.7593,0.0000,0.0000,0.0000
37,0.0,0,0.0000,0.0000,0.6953,0.7694,0.0000,0.0000,0.0000
38,0.0,0,0.0000,0.0000,0.6830,0.7835,0.0000,0.0000,0.0000
39,0.0,0,0.0000,0.0000,0.6648,0.7849,0.0000,0.0000,0.0000
40,0.0,0,0.0000,0.0000,0.6608,0.7971,0.0000,0.0000,0.0000
41,0.0,0,0.0000,0.0000,0.6572,0.8038,0.0000,0.0000,0.0000
42,0.0,0,0.0000,0.0000,0.6686,0.8143,0.0000,0.0000,0.0000
43,0.0,0,0.0000,0.0000,0.6633,0.8252,0.0000,0.0000,0.0000
44,0.0,0,0.0000,0.0000,0.6490,0.8262,0.0000,0.0000,0.0000
45,0.0,0,0.0000,0.0000,0.6167,0.8351,0.0000,0.0000,0.0000
46,0.0,0,0.0000,0.0000,0.5816,0.8393,0.0000,0.0000,0.0000
47,0.0,0,0.0000,0.0000,0.5345,0.8495,0.0388,0.0000,0.0000
48,0.0,0,0.0000,0.0000,0.4703,0.8429,0.0496,0.0000,0.0000
49,0.0,0,0.0000,0.0000,0.4086,0.8379,0.0967,0.0000,0.0000
50,0.0,0,0.0000,0.0000,0.3600,0.8461,0.1347,0.0000,0.0000
51,0.0,0,0.0000,0.0000,0.3041,0.8382,0.2487,0.0000,0.0000
52,0.0,0,0.0000,0.0000,0.2464,0.8352,0.3601,0.0000,0.0000
53,0.0,0,0.0000,0.0000,0.1918,0.8360,0.4321,0.0000,0.0000
54,0.0,0,0.0000,0.0000,0.1321,0.8240,0.4760,0.0000,0.0000
55,0.0,0,0.0000,0.0000,0.1081,0.8076,0.5046,0.0000,0.0000
56,0.0,0,0.0000,0.0000,0.0706,0.8037,0.5579,0.0000,0.0000
57,0.0,0,0.0000,0.0000,0.0435,0.8001,0.6092,0.0000,0.0000
58,0.0,0,0.0000,0.0000,0.0227,0.7888,0.6626,0.0000,0.0000
59,0.0,0,0.0000,0.0000,0.0068,0.7636,0.6898,0.0000,0.0000
60,0.0,0,0.0000,0.0000,0.0000,0.7687,0.7269,0.0000,0.0000
61,0.0,0,0.0000,0.0000,0.0000,0.7616,0.7444,0.0000,0.0000
62,0.0,0,0.0000,0.0000,0.0000,0.7609,0.7646,0.0000,0.0000
63,0.0,0,0.0000,0.0000,0.0000,0.7531,0.7815,0.0000,0.0000
64,0.0,0,0.0000,0.0000,0.0000,0.7414,0.7901,0.0000,0.0000
65,0.0,0,0.0000,0.0000,0.0000,0.7239,0.8047,0.0000,0.0000
66,0.0,0,0.0000,0.0000,0.0000,0.7134,0.8211,0.0000,0.0000
67,0.0,0,0.0000,0.0000,0.0000,0.7178,0.8400,0.0000,0.0000
68,0.0,0,0.0000,0.0000,0.0000,0.7226,0.8453,0.0000,0.0000
69,0.0,0,0.0000,0.0000,0.0000,0.7111,0.8585,0.0000,0.0000
70,0.0,0,0.0000,0.0000,0.0000,0.6859,0.8690,0.0415,0.0000
0,-2.5,0,0.4435,0.7103,0.1267,0.0000,0.0000,0.0000,0.0000
1,-2.5,0,0.3845,0.7134,0.1628,0.0000,0.0000,0.0000,0.0000
2,-2.5,0,0.3406,0.7086,0.1802,0.0000,0.0000,0.0000,0.0000
3,-2.5,0,0.2543,0.7061,0.1905,0.0000,0.0000,0.0000,0.0000
4,-2.5,0,0.1556,0.7181,0.1989,0.0000,0.0000,0.0000,0.0000
5,-2.5,0,0.1008,0.7193,0.2274,0.0000,0.0000,0.0000,0.0000
6,-2.5,0,0.0213,0.7184,0.2547,0.0000,0.0000,0.0000,0.0000
7,-2.5,0,0.0000,0.7336,0.3138,0.0000,0.0000,0.0000,0.0000
8,-2.5,0,0.0000,0.7494,0.3250,0.0000,0.0000,0.0000,0.0000
9,-2.5,0,0.0000,0.7356,0.3888,0.0000,0.0000,0.0000,0.0000
10,-2.5,0,0.0000,0.6976,0.4154,0.0000,0.0000,0.0023,0.0000
11,-2.5,0,0.0000,0.6591,0.4658,0.0000,0.0023,0.0000,0.0000
12,-2.5,0,0.0000,0.6206,0.4911,0.0000,0.0000,0.0000,0.0000
13,-2.5,0,0.0000,0.6004,0.5446,0.0000,0.0000,0.0000,0.0000
14,-2.5,0,0.0000,0.6168,0.5691,0.0000,0.0000,0.0000,0.0000
15,-2.5,0,0.0000,0.6286,0.5939,0.0000,0.0000,0.0000,0.0000
16,-2.5,0,0.0000,0.6410,0.6208,0.0000,0.0000,0.0000,0.0000
17,-2.5,0,0.0000,0.6249,0.6554,0.0000,0.0000,0.0000,0.0000
18,-2.5,0,0.0000,0.5937,0.6843,0.0000,0.0000,0.0000,0.0000
19,-2.5,0,0.0000,0.5529,0.7127,0.0000,0.0000,0.0000,0.0000
20,-2.5,0,0.0000,0.5080,0.7389,0.0000,0.0000,0.0000,0.0000
21,-2.5,0,0.0000,0.4790,0.7543,0.0147,0.0000,0.0000,0.0000
22,-2.5,0,0.0000,0.4874,0.7622,0.0567,0.0000,0.0000,0.0000
23,-2.5,0,0.0000,0.4688,0.7726,0.1035,0.0000,0.0025,0.0000
24,-2.5,0,0.0000,0.3538,0.7768,0.1748,0.0000,0.0000,0.0000
