X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.0000,0.8057,0.2752,0.0000,0.0022,0.0000,0.0000
1,0.0,0,0.0000,0.7932,0.3729,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.0000,0.7825,0.4560,0.0000,0.0000,0.0000,0.0000
3,0.0,0,0.0000,0.7668,0.4887,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0000,0.7464,0.5364,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.0000,0.7276,0.5645,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0000,0.7236,0.5717,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0000,0.6981,0.6069,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.6767,0.6148,0.0000,0.0000,0.0000,0.0000
9,0.0,0,0.0000,0.6431,0.6290,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.6042,0.6503,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.5804,0.6492,0.0000,0.0000,0.0000,0.0000
12,0.0,0,0.0000,0.5403,0.6524,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.4944,0.6627,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.4448,0.6859,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.4064,0.6938,0.0000,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.3921,0.6990,0.0000,0.0000,0.0000,0.0000
17,0.0,0,0.0000,0.3571,0.7084,0.0000,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.3097,0.7005,0.0000,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.2515,0.7008,0.0000,0.0000,0.0000,0.0000
20,0.0,0,0.0000,0.1787,0.7075,0.0037,0.0010,0.0000,0.0000
21,0.0,0,0.0000,0.1620,0.7259,0.0269,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.1247,0.7344,0.0540,0.0000,0.0000,0.0000
23,0.0,0,0.0000,0.1011,0.7420,0.0927,0.0000,0.0000,0.0000
24,0.0,0,0.0000,0.0516,0.7494,0.1618,0.0085,0.0000,0.0000
25,0.0,0,0.0000,0.0341,0.7579,0.2531,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.0439,0.7421,0.3241,0.0000,0.0000,0.0000
27,0.0,0,0.0000,0.0344,0.7505,0.3999,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.0355,0.7469,0.4772,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0262,0.7454,0.5209,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.0305,0.7331,0.5557,0.0011,0.0000,0.0000
31,0.0,0,0.0000,0.0100,0.7141,0.5468,0.0000,0.0000,0.0000
32,0.0,0,0.0000,0.0143,0.7033,0.5369,0.0000,0.0000,0.0000
33,0.0,0,0.0000,0.0210,0.6833,0.5539,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0321,0.6591,0.5714,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0228,0.6356,0.6023,0.0000,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.6277,0.6246,0.0000,0.0000,0.0000
37,0.0,0,0.0000,0.0072,0.6058,0.6414,0.0015,0.0000,0.0000
38,0.0,0,0.0000,0.0000,0.5625,0.6982,0.0042,0.0000,0.0000
39,0.0,0,0.0000,0.0052,0.5205,0.7084,0.0000,0.0000,0.0000
40,0.0,0,0.0000,0.0000,0.4718,0.7308,0.0000,0.0000,0.0000
41,0.0,0,0.0000,0.0027,0.4470,0.7364,0.0000,0.0000,0.0000
42,0.0,0,0.0000,0.0104,0.4012,0.7370,0.0000,0.0000,0.0000
43,0.0,0,0.0000,0.0049,0.3489,0.7517,0.0000,0.0000,0.0000
44,0.0,0,0.0000,0.0211,0.2659,0.7667,0.0000,0.0000,0.0000
45,0.0,0,0.0000,0.0070,0.2132,0.7873,0.0146,0.0000,0.0000
46,0.0,0,0.0000,0.0150,0.1679,0.8062,0.0744,0.0000,0.0000
47,0.0,0,0.0000,0.0043,0.1179,0.8160,0.1492,0.0000,0.0000
48,0.0,0,0.0000,0.0032,0.0707,0.8158,0.2527,0.0000,0.0000
49,0.0,0,0.0000,0.0104,0.0560,0.8034,0.3079,0.0000,0.0000
50,0.0,0,0.0000,0.0206,0.0334,0.7932,0.3698,0.0000,0.0000
51,0.0,0,0.0000,0.0048,0.0134,0.7989,0.4209,0.0000,0.0000
52,0.0,0,0.0000,0.0043,0.0069,0.7961,0.4656,0.0000,0.0000
53,0.0,0,0.0000,0.0095,0.0000,0.7902,0.5640,0.0000,0.0000
54,0.0,0,0.0000,0.0226,0.0000,0.7885,0.6479,0.0000,0.0000
55,0.0,0,0.0000,0.0166,0.0000,0.7883,0.7294,0.0000,0.0000
56,0.0,0,0.0000,0.0149,0.0000,0.8029,0.7782,0.0000,0.0000
57,0.0,0,0.0000,0.0064,0.0000,0.7909,0.8060,0.0000,0.0000
58,0.0,0,0.0000,0.0000,0.0000,0.7818,0.8203,0.0000,0.0000
59,0.0,0,0.0000,0.0132,0.0000,0.7584,0.8457,0.0000,0.0000
60,0.0,0,0.0000,0.0000,0.0000,0.7358,0.8577,0.0000,0.0000
61,0.0,0,0.0000,0.0024,0.0000,0.7167,0.8776,0.0000,0.0000
62,0.0,0,0.0000,0.0000,0.0000,0.6979,0.8932,0.0000,0.0000
63,0.0,0,0.0000,0.0033,0.0000,0.6645,0.9000,0.0000,0.0000
64,0.0,0,0.0000,0.0000,0.0000,0.6139,0.8996,0.0000,0.0000
65,0.0,0,0.0000,0.0000,0.0000,0.5796,0.9058,0.0000,0.0000
